pmcid	score	relevancy
3571583	0.025350722	0
3701791	0.025067016	0
3184515	0.025038231	0
2615549	0.024974935	0
2693837	0.0247165	0
3741230	0.024678089	0
2777860	0.024600232	0
3168411	0.024542838	0
2908401	0.024488106	0
3850453	0.024418924	0
3852629	0.02431614	0
2955509	0.024113404	0
3583157	0.023962049	0
2448935	0.023815105	0
2990183	0.02380436	0
3024333	0.023676895	0
2588870	0.023460293	0
3296005	0.023289304	0
1459122	0.023176767	0
2844392	0.02295411	0
3011348	0.022908218	0
3355005	0.021802934	0
2475460	0.021790022	0
3452169	0.0212328	0
3871422	0.020908918	0
1474624	0.020891204	0
2710975	0.020672066	0
3257884	0.020125417	0
2892437	0.019429635	0
3080946	0.019219205	0
2715055	0.019200135	0
3012823	0.018967904	0
2270826	0.018716663	0
3541592	0.018447531	0
2133512	0.018007973	0
2633343	0.017932309	0
3267215	0.01788437	0
2693210	0.017863639	0
2008444	0.017762514	0
2847566	0.017165482	0
2955315	0.017115645	0
2908790	0.016810982	0
3156902	0.016738782	0
2008579	0.016499413	0
3717430	0.016143383	0
3491212	0.016106078	0
3015290	0.015590502	0
2448575	0.014894236	0
3452300	0.014591089	0
2259142	0.014304813	0
3461364	0.014203663	0
3613237	0.013904477	0
2136000	0.013717154	0
3015243	0.013399934	0
1474600	0.013379762	0
3611701	0.011730564	0
3611669	0.011692257	0
1037157	0.010982565	0
2990843	0.010489139	0
1044713	0.010372505	0
2447977	0.009849725	0
1519025	0.0088213505	0
1036866	0.007430882	0
1081881	0.0071122837	0
2640888	0.0070786355	0
3452136	0.0069800974	0
2449020	0.006730083	0
2591727	0.0061693736	0
2595620	0.005774058	0
1037069	0.0056475396	0
2384513	0.0056344518	0
1474595	0.0053306916	0
1139003	0.004857554	0
2385287	0.0048195235	0
3013222	0.0047687204	0
2359930	0.0043808417	0
2132097	0.0043734717	0
1036987	0.004032678	0
1241850	0.0039033522	0
2480139	0.003872616	0
1082195	0.0038614357	0
2576766	0.0025386075	0
1044290	0.0021695748	0
2448896	0.0021655678	0
2480146	0.0021655678	0
1971576	0.0021570225	0
2447954	0.002094775	0
1139607	0.0020761613	0
1474619	0.0017881157	0
2475358	0.0017453032	0
1036491	0.0017453032	0
1036775	0.0017453032	0
1139863	0.00173566	0
1036870	0.0017256179	0
2007578	0.0017247236	0
1533498	0.0015657673	0
1044194	0.0011943931	0
1139195	0.0006429287	0
2479278	0.0006426987	0
2579033	0.00060053845	0
2449096	0.0005526287	0
3476111	0.0005476736	0
1475081	0.00053558225	0
1034980	0.000530806	0
2448508	0.00053042034	0
1044183	0.00053042034	0
1082008	0.00042422293	0
