pmcid	score	relevancy
3130650	0.030403681	0
2793018	0.030393774	0
3647401	0.030355908	0
3362773	0.030217048	0
3093012	0.030139405	0
3653752	0.030051967	0
3477772	0.030038174	0
3770043	0.03002024	1
1619898	0.029820327	0
2271036	0.029798849	0
2563008	0.029759636	0
2999696	0.02971667	0
2741533	0.029623259	0
3853365	0.029551212	0
3517709	0.02954683	0
2699222	0.02953454	0
3251757	0.029195257	0
2646708	0.028925084	0
3492672	0.028890012	0
2803845	0.028721953	0
3554370	0.028682187	0
3377402	0.028666826	0
2311280	0.02863599	0
2809281	0.028634401	0
3517611	0.028583499	0
2826300	0.028527219	0
3389660	0.028390717	0
3820216	0.02837706	0
3681108	0.02828773	0
2963920	0.028270137	2
3519255	0.028030222	0
3821947	0.02788809	0
2124559	0.027836954	0
3771205	0.027782952	0
3118328	0.027707499	0
3048015	0.027669985	0
3519251	0.027621824	0
3517533	0.027617738	0
1435993	0.027562985	0
3699954	0.027179986	0
2693829	0.027168885	0
3508110	0.027124736	1
3663694	0.02702229	0
2763746	0.027018549	0
3465204	0.027005503	0
2713835	0.02698203	0
2740323	0.026899349	0
2808165	0.026895901	0
2952779	0.026821071	0
3557992	0.026722353	0
3760704	0.02670337	0
2571066	0.026599588	0
3316456	0.026518809	0
2856373	0.026489602	0
2847135	0.02638776	0
2888895	0.02637808	0
3290776	0.026276782	0
2752918	0.026138451	0
3632191	0.025926411	1
3122899	0.025923368	1
3482224	0.025897268	0
2515409	0.025856642	2
1824726	0.025814276	2
3503993	0.025671178	0
3730157	0.025639689	0
3824192	0.025577871	0
3339139	0.025555322	0
2326726	0.025496395	2
2518347	0.02548808	1
3253405	0.025472347	0
3604621	0.02537997	0
3765322	0.025351128	0
2467409	0.02530376	0
2646029	0.025213942	0
3754381	0.025200859	0
2241773	0.024797546	0
2645418	0.024788067	0
2483552	0.024633465	0
1592685	0.024520293	0
3809270	0.024447335	0
3134686	0.024441402	0
3585487	0.024383213	0
3496907	0.024283156	0
3595977	0.024055274	0
3863558	0.023904286	0
3088851	0.02390417	0
3344685	0.02371456	0
3734701	0.02362941	0
3393117	0.023365723	0
3461792	0.023302075	0
1904360	0.023291873	1
3221028	0.023281578	2
3220845	0.023161454	0
2578976	0.02291073	0
3701671	0.022855204	0
2613580	0.022798548	1
2784782	0.022652466	0
153495	0.022603318	1
2126354	0.022491137	0
2946658	0.022445746	0
3113206	0.022432864	0
3748564	0.02235608	0
3610305	0.022334866	0
3080564	0.022326266	1
3015504	0.0223074	0
2931511	0.02230156	0
3113193	0.022237299	0
2692977	0.02219561	0
1624848	0.022095386	0
1033927	0.021985227	0
2008221	0.021985227	0
3099090	0.02195057	0
3148469	0.02194718	0
2941941	0.021794965	0
3284862	0.021764254	0
3878227	0.021742165	0
3377404	0.021532902	0
3751478	0.021441074	0
2732776	0.021200059	0
3557414	0.02114997	2
3760924	0.021057045	0
2592818	0.021001365	0
1464381	0.020930614	0
3350058	0.020771364	0
1794454	0.020761017	0
3533918	0.020742277	0
3499354	0.020723632	0
3377881	0.020576857	0
3142082	0.020547848	0
2857873	0.020444598	0
3708339	0.020334028	0
2077356	0.020219704	0
3674590	0.020160895	0
3534391	0.020140322	0
3015652	0.020004084	0
2468312	0.019968301	0
3308313	0.019963583	0
3779396	0.019933602	0
1971271	0.019918159	0
3646539	0.019903902	0
2575552	0.019852066	0
2740314	0.019598551	0
2757601	0.019437345	0
3468023	0.019363433	0
2448541	0.019260973	2
3472143	0.019143652	0
2939516	0.019090762	0
2248298	0.01892045	0
3200136	0.018900895	0
3142036	0.018867368	1
2270795	0.018823711	0
2591610	0.018719869	0
3379867	0.018717282	0
2776170	0.018703964	0
3076376	0.018641874	0
3400814	0.018603917	0
3542426	0.018591186	0
3806282	0.018526861	0
3534506	0.018435573	0
1618804	0.018295182	0
3747868	0.018277477	1
2893191	0.018250238	0
3834563	0.018220315	0
2654479	0.018131388	0
1891284	0.018051885	0
3400742	0.018045371	0
3697993	0.018028684	0
2694423	0.018021619	0
3533960	0.0179964	0
3015527	0.017742844	0
3194771	0.01773992	0
2881019	0.017733246	0
3856612	0.0173171	0
3012842	0.017272003	0
2835640	0.017202767	0
3623763	0.017161814	0
1379641	0.017117552	0
3217058	0.01703985	0
3441638	0.017017681	0
3689887	0.016808018	0
3850454	0.016729038	0
3428182	0.016566776	0
3740610	0.016419766	0
3144829	0.016418096	0
2385662	0.016406085	2
3606612	0.01631861	0
3701675	0.016260967	0
3314564	0.016130783	0
2904273	0.016049081	0
3377641	0.016012726	0
2954407	0.015929699	0
3108626	0.015926247	0
3507551	0.015875049	0
3599566	0.015821934	0
3710499	0.015668629	0
2924349	0.015660102	0
3753842	0.015571346	0
2948919	0.01550904	0
3740665	0.01548471	0
3649729	0.015479254	0
3853439	0.015461818	0
3867869	0.015381079	0
3214685	0.0153647205	0
3101782	0.01533815	0
3427829	0.015191657	0
2928084	0.015161019	0
3701852	0.014847897	0
3709898	0.014625823	0
3559658	0.0146119995	0
3465299	0.014513315	0
3163773	0.014267083	0
2565389	0.014162969	0
3167335	0.014128593	0
2448802	0.014062359	1
2449158	0.014062359	0
2999595	0.0140587995	0
3115843	0.014024255	0
2792616	0.013967135	0
2448507	0.013752957	2
3706209	0.013626466	0
2584630	0.013579433	0
3064111	0.013148498	0
3279540	0.013097046	0
3765783	0.013053549	0
3026696	0.013019877	0
3610447	0.0130180735	0
3639812	0.012883463	0
2770452	0.012843479	0
2478847	0.012809209	1
2384340	0.012788082	1
149412	0.0127590895	0
3692506	0.012733397	0
3740824	0.012732033	0
2680953	0.012599961	0
3180773	0.012555467	0
2324130	0.012535742	0
3481422	0.01244665	0
3588211	0.012344674	0
1781431	0.012264789	0
2441622	0.012190298	0
1978022	0.012076638	0
2374280	0.012076383	0
2385926	0.012038108	0
3701645	0.01199609	0
2686083	0.011980522	0
3017895	0.011855415	0
3790249	0.011792272	0
3560944	0.011781102	0
3127748	0.011735014	0
1037001	0.011718633	1
2448275	0.011718633	0
3509468	0.011708785	0
3113182	0.011664221	0
1034064	0.011517138	0
3517780	0.0114370175	0
3235444	0.01141312	0
1266362	0.011351749	0
3538607	0.011243453	0
3313870	0.010989993	0
3003223	0.010939828	0
3691584	0.0109343035	0
2136853	0.010930007	0
2810817	0.01088373	0
3016816	0.010823581	0
3765345	0.010818048	0
2842961	0.010693488	0
2384782	0.010656736	1
2880694	0.010500057	0
3468567	0.010432603	0
3757055	0.010420158	0
2879849	0.01031765	0
3229584	0.010240747	0
3443716	0.010163501	0
2702964	0.010097051	0
3781548	0.010046636	1
3478225	0.010006819	0
2844821	0.009866871	0
3068595	0.00983579	0
3108672	0.009793881	0
2796077	0.009767777	0
3015243	0.009637765	0
3314558	0.009543539	0
3581450	0.009525938	0
3043411	0.009502177	0
2475394	0.009440813	0
2385853	0.009440813	2
3379594	0.009440813	0
1345699	0.009430502	0
3332168	0.0093787825	0
2385047	0.009374906	1
2873395	0.009322762	0
2592614	0.009168638	0
2385019	0.009168638	0
3137781	0.00899065	0
3062582	0.00894687	0
3409903	0.008843244	0
3115059	0.008759096	0
2007982	0.008539473	1
2765939	0.008474829	0
1241737	0.008351856	0
2955538	0.008329395	0
2671087	0.008180234	0
2385088	0.008161059	0
1621059	0.008105659	0
3419918	0.008036342	0
3375799	0.0080249915	0
2591732	0.0080009345	0
3322685	0.007940273	0
3320393	0.007936955	0
2990843	0.0077342098	0
2228009	0.0077342098	0
2726511	0.00749043	0
3477275	0.007461087	0
3635635	0.0073735635	0
3172432	0.0071104206	0
3298212	0.006950433	0
2750224	0.006947739	0
3054538	0.006939197	0
3654174	0.0067655733	0
2981853	0.0066691474	0
2008477	0.006585164	0
2126290	0.0061201476	0
3451810	0.006103848	0
3545406	0.006058651	0
3038235	0.0058926665	0
3012194	0.0056728055	0
3114388	0.005212654	0
3178279	0.0046744193	0
3292343	0.004213338	0
3293506	0.0041015213	0
1568346	0.003891631	0
3451623	0.00385552	0
3012806	0.0037795897	0
3172500	0.0037598952	0
2857910	0.003540305	0
3015242	0.003503323	0
3219928	0.0034382392	0
2034049	0.0026725736	0
2374535	0.0026586473	0
3452143	0.0026052936	0
2001555	0.0024437	0
3476114	0.0019473317	0
2707396	0.0012206782	0
1977251	0.0012189522	0
3316201	0.001213281	0
2734715	0.0011963759	0
2449046	0.0011374519	0
2718935	0.0010075603	0
3013334	0.00080885395	0
2640888	0.00071375485	0
3452307	0.0007073183	0
2982972	0.00069788593	0
2443045	0.0006153086	0
3011142	0.0006103391	0
2443049	0.00060453615	0
3597857	0.00022745997	0
