pmcid	score	relevancy
2479946	0.00720858	0
2531037	0.00720858	0
2010240	0.00720858	0
1569122	0.0064774486	0
1469460	0.0060320473	0
1082319	0.00600715	0
2627675	0.0059861615	0
1044450	0.005986022	0
2364103	0.005961679	0
3678164	0.005816391	0
3012945	0.005699514	0
1240788	0.00502922	0
1082199	0.004816692	0
2151538	0.0047495947	0
3479868	0.0038779785	0
2710338	0.00360429	0
2063305	0.0016599968	0
2640147	0.0014748658	0
1240816	0.0014747342	0
1082241	0.0014672439	0
2640077	0.0011798927	0
